Code,Name,Industry
031785,台灣50永豐52購08,
031786,南亞永豐54購01,
031787,大成鋼永豐52購01,
031788,華通永豐54購01,
031789,金像電永豐53購04,
031790,建準永豐53購02,
031791,京元電永豐53購05,
031792,漢翔永豐52購02,
031793,晟銘電永豐52購02,
031794,奇鋐永豐52購04,
031795,奇鋐永豐52購05,
031796,健鼎永豐53購01,
031797,健鼎永豐54購01,
031798,貿聯永豐53購02,
031799,定穎控永豐52購01,
031800,jpp永豐53購01,
031801,jpp永豐53購02,
031802,jpp永豐53購03,
031803,緯穎永豐53購01,
031804,南亞兆豐58購01,
031805,鴻海兆豐58購01,
031806,鴻海兆豐58購02,
031807,智邦兆豐54購03,
031808,金像電兆豐58購01,
031809,漢唐兆豐58購01,
031810,健鼎兆豐54購02,
031811,京鼎兆豐54購01,
031812,神達兆豐54購01,
031813,緯穎兆豐58購01,
031814,AES兆豐54購03,
031815,T50反1富邦62購01,
031816,南亞富邦54購01,
031817,華泰富邦54購01,
031818,技嘉富邦52購04,
031819,健鼎富邦56購01,
031820,京鼎富邦52購01,
031821,貿聯富邦54購02,
031822,定穎控富邦55購01,
031823,臻鼎富邦54購01,
031824,帆宣富邦52購01,
031825,緯穎富邦53購02,
031826,世紀鋼富邦53購02,
031827,香港2X凱基54購02,
031828,元日2X凱基56購01,
031829,南亞凱基53購01,
031830,南亞凱基53購02,
031831,南亞凱基53購03,
031832,中砂凱基54購01,
031833,大成鋼凱基53購03,
031834,鴻海凱基68購03,
031835,英業達凱基53購01,
031836,金像電凱基53購01,
031837,建準凱基53購01,
031838,京元電凱基53購04,
031839,宏達電凱基55購02,
031840,奇鋐凱基53購06,
031841,奇鋐凱基53購07,
031842,奇鋐凱基55購04,
031843,奇鋐凱基56購02,
031844,德律凱基57購01,
031845,健鼎凱基53購01,
031846,貿聯凱基53購02,
031847,定穎控凱基53購01,
031848,智伸科凱基53購01,
031849,臻鼎凱基53購01,
031850,jpp凱基53購01,
031851,矽力凱基53購01,
031852,訊芯凱基53購02,
031853,富世達凱基58購01,
031854,羅昇凱基53購01,
031855,T50正2國票54購01,
031856,T50反1國票53購03,
031857,A50正2國票55購02,
031858,臺指反國票58購01,
031859,SGBR2X國票52購04,
031860,中鴻國票54購01,
031861,智邦國票53購03,
031863,金像電國票53購04,
031866,毅嘉國票53購01,
031867,高力統一55購01,
031868,漢唐國票53購03,
031869,建準國票56購01,
031870,盟立國票53購01,
031871,鉅祥國票53購01,
031872,中航國票53購01,
031873,晶豪科國票52購01,
031874,奇鋐國票59購01,
031875,健鼎國票53購01,
031876,群創國票52購01,
031877,宏致國票52購01,
031878,大銀國票58購01,
031879,上品國票53購02,
031880,立積國票54購01,
031881,和椿國票52購04,
031882,和椿國票53購02,
031883,洋基國票53購02,
031884,南亞國泰53購02,
031885,川湖國泰53購04,
031886,廣宇國泰53購01,
031887,華邦電國泰53購01,
031888,建準國泰53購02,
031889,京元電國泰53購02,
031890,晟銘電國泰53購01,
031891,奇鋐國泰53購02,
031892,奇鋐國泰53購03,
031893,亞光國泰53購03,
031894,SGBR2X元富52購02,
031895,大成元富52購01,
031896,鴻海元富52購12,
031897,鴻海元富52購13,
031898,鴻海元富52購14,
031899,華邦電元富52購01,
031900,華邦電元富52購02,
031901,華邦電元富55購01,
031902,金像電元富52購03,
031903,金像電元富53購01,
031904,佳能元富55購03,
031905,漢唐元富52購03,
031906,漢唐元富52購04,
031907,建準元富55購01,
031908,健鼎元富52購02,
031909,世芯元富53購04,
031910,貿聯元富52購01,
031911,定穎控元富52購02,
031912,定穎控元富52購03,
031913,定穎控元富55購01,
031914,定穎控元富55購02,
031915,定穎控元富55購03,
031916,材料元富52購04,
031917,帆宣元富52購01,
031918,和椿元富52購01,
031919,和椿元富53購01,
031920,緯穎元富52購05,
031921,南亞群益52購01,
031922,台玻群益52購02,
031923,大成鋼群益52購03,
031924,允強群益52購01,
031925,光寶科群益52購05,
031926,鴻海群益52購07,
031927,鴻海群益52購08,
031928,華泰群益52購01,
031929,台積電群益54購19,
031930,智邦群益53購05,
031931,金像電群益53購03,
031932,建準群益53購02,
031933,京元電群益52購02,
031934,京元電群益52購03,
031935,聯發科群益52購10,
031936,漢翔群益52購05,
031937,慧洋群益52購01,
031938,大立光群益52購06,
031939,奇鋐群益54購12,
031940,奇鋐群益58購01,
031941,健策群益52購07,
031942,定穎控群益54購02,
031943,和椿群益53購01,
031944,和椿群益55購01,
031945,富世達群益54購03,
031946,奇鋐台新52購01,
031947,台灣50元大53購05,
031948,台灣50元大54購04,
031949,T50正2元大53購03,
031950,元日2X元大58購01,
031951,南亞元大54購01,
031952,華城元大54購10,
031953,台達電元大54購03,
031954,華通元大53購01,
031955,鴻海元大54購12,
031956,台積電元大54購21,
031957,英業達元大53購01,
031958,金像電元大53購01,
031959,佳能元大54購02,
031960,台光電元大54購11,
031961,漢唐元大54購01,
031962,建準元大53購01,
031963,建準元大54購01,
031964,京元電元大54購03,
031965,聯發科元大54購06,
031966,宏達電元大54購01,
031967,大立光元大54購03,
031968,奇鋐元大53購04,
031969,奇鋐元大53購05,
031970,奇鋐元大54購13,
031971,亞光元大54購05,
031972,健鼎元大53購01,
031973,景碩元大54購03,
031974,緯創元大54購08,
031975,京鼎元大53購01,
031976,世芯元大54購13,
031977,貿聯元大54購07,
031978,神達元大54購04,
031979,定穎控元大53購01,
031980,定穎控元大54購02,
031981,上品元大53購01,
031982,立積元大54購01,
031983,達興元大53購01,
031984,達興元大53購02,
031985,和椿元大53購01,
031986,和椿元大54購01,
031987,緯穎元大54購09,
031988,洋基元大53購01,
031989,AES元大54購04,
031990,富世達元大54購06,
031991,台玻中信53購01,
031992,奇鋐中信55購01,
031993,台達電永豐53購03,
031994,智邦永豐53購04,
031995,鴻準永豐52購04,
031996,金像電永豐52購09,
031997,佳能永豐52購01,
031998,建準永豐52購03,
031999,奇鋐永豐52購06,
032000,奇鋐永豐52購07,
032001,德律永豐52購04,
032002,緯創永豐53購04,
032003,臻鼎永豐53購02,
032004,緯穎永豐53購02,
032005,緯穎永豐54購01,
032006,台虹永豐53購01,
032007,貿聯台新52購01,
032008,台玻富邦52購02,
032009,上銀富邦53購01,
032010,奇鋐富邦55購02,
032011,牧德富邦54購01,
032012,健策富邦53購01,
032013,南亞群益53購01,
032014,南亞群益53購02,
032015,中砂群益52購04,
032016,大成鋼群益52購04,
032017,劍麟群益53購01,
032018,鴻海群益52購09,
032019,鴻準群益53購01,
032020,金像電群益53購05,
032021,毅嘉群益54購01,
032022,京元電群益53購03,
032023,京元電群益53購04,
032024,奇鋐群益56購04,
032025,奇鋐群益56購05,
032026,奇鋐群益56購06,
032027,奇鋐群益58購02,
032028,德律群益52購03,
032029,健鼎群益52購02,
032030,昇貿群益52購01,
032031,世芯群益54購08,
032032,海華群益53購01,
032033,聯茂群益54購02,
032034,矽力群益54購02,
032035,訊芯群益53購01,
032036,緯穎群益52購09,
032037,富世達群益53購01,
032038,南電群益52購05,
032039,世紀鋼群益53購02,
032040,臺股指群益52購09,
032041,T50反1元富55購03,
032042,T50反1元富58購01,
032043,宏達電元富58購01,
032044,緯創元富52購02,
032045,宏致元富53購01,
032046,精成科元富52購03,
032047,樺漢元富52購02,
032048,臺股指元富56購10,
032049,上証2X國票55購01,
032050,元石油國票52購03,
032051,SP黃豆國票58購01,
032052,億泰國票53購03,
032053,佳能國票53購01,
032054,毅嘉國票54購01,
032055,飛宏國票53購01,
032056,一詮國票52購01,
032057,宏致國票53購01,
032058,宏致國票54購01,
032059,精成科國票54購01,
032060,T50正2國泰53購03,
032061,辛耘國泰53購02,
032062,飛捷國泰53購02,
032063,AES國泰53購02,
032064,富世達國泰53購02,
032065,台灣50凱基54購09,
032066,T50正2凱基53購03,
032067,臺指反凱基58購01,
032068,SGBR2X凱基53購03,
032069,道瓊銀凱基54購02,
032070,道瓊銅凱基53購01,
032071,南亞凱基53購06,
032072,台玻凱基53購02,
032073,中鴻凱基54購01,
032074,台達電凱基53購01,
032075,鴻海凱基68購04,
032076,鴻準凱基53購03,
032077,毅嘉凱基53購01,
032078,漢唐凱基53購04,
032079,建準凱基54購02,
032080,京元電凱基54購01,
032081,聯發科凱基54購06,
032082,漢翔凱基53購01,
032083,慧洋凱基53購01,
032084,晶豪科凱基53購01,
032085,奇鋐凱基54購04,
032086,奇鋐凱基54購05,
032087,華晶科凱基53購01,
032088,辛耘凱基53購01,
032089,大銀凱基58購01,
032090,上品凱基53購01,
032091,臻鼎凱基53購02,
032092,達興凱基53購02,
032093,迅得凱基54購01,
032094,緯穎凱基54購08,
032095,洋基凱基53購01,
032096,富世達凱基56購01,
032097,南電凱基58購02,
032098,T50反1元大55購02,
032099,香港2X元大54購01,
032100,台塑元大54購03,
032101,南亞元大54購02,
032102,華城元大54購11,
032103,大成鋼元大54購03,
032104,川湖元大53購01,
032105,光寶科元大54購03,
032106,台達電元大54購04,
032107,華通元大53購02,
032108,鴻海元大54購13,
032109,智邦元大54購06,
032110,鴻準元大54購03,
032111,華碩元大53購01,
032112,昆盈元大53購01,
032113,台光電元大54購12,
032115,毅嘉元大53購01,
032116,毅嘉元大53購02,
032117,漢唐元大53購06,
032118,建準元大54購02,
032119,京元電元大54購04,
032120,聯發科元大54購07,
032121,宏達電元大54購02,
032122,大立光元大54購04,
032123,欣興元大54購10,
032124,景碩元大54購04,
032125,昇貿元大53購01,
032126,新日興元大54購02,
032127,京鼎元大53購02,
032128,創意元大53購01,
032129,創意元大54購01,
032130,貿聯元大54購08,
032131,海華元大53購01,
032133,神達元大54購05,
032136,臻鼎元大53購01,
032137,達興元大53購03,
032138,祥碩元大54購02,
032139,亞翔元大54購05,
032140,精成科元大54購05,
032141,啟碁元大53購01,
032142,保瑞元大53購01,
032143,緯穎元大54購10,
032144,洋基元大53購02,
032145,AES元大54購05,
032146,富世達元大54購07,
032147,南電元大54購02,
032148,臺股指元大53購11,
032149,台灣50中信58購01,
032150,T50正2中信58購01,
032151,元石油中信56購01,
032152,台塑中信52購04,
032153,台塑中信55購01,
032154,京元電中信58購01,
032155,漢翔中信52購01,
032156,滬深2X永豐52購04,
032157,堤維西永豐52購01,
032158,鴻海永豐53購03,
032159,盟立永豐52購01,
032160,皇昌永豐53購01,
032161,萬海永豐54購01,
032162,世芯永豐55購04,
032163,神達永豐52購03,
032164,臻鼎永豐54購01,
032165,亞翔永豐53購03,
032166,佳必琪永豐53購02,
032167,緯穎永豐52購05,
032168,龍德船永豐53購01,
032169,T50反1凱基54購06,
032170,T50反1凱基57購02,
032171,元石油凱基53購01,
032172,台塑凱基53購03,
032173,台化凱基53購02,
032174,華城凱基54購03,
032175,台玻凱基53購04,
032176,大成鋼凱基54購01,
032177,華通凱基53購01,
032179,智邦凱基53購03,
032180,金像電凱基53購03,
032181,毅嘉凱基56購01,
032182,全新凱基53購02,
032183,宏達電凱基53購01,
032184,皇昌凱基53購02,
032185,漢翔凱基53購02,
032186,永豐金凱基53購01,
032187,大立光凱基54購03,
032188,景碩凱基56購01,
032189,京鼎凱基53購01,
032190,創意凱基56購02,
032191,牧德凱基54購01,
032192,世芯凱基53購08,
032193,神達凱基54購04,
032194,亞翔凱基57購01,
032195,精成科凱基53購01,
032196,鈺邦凱基53購01,
032197,保瑞凱基53購01,
032198,穎崴凱基56購02,
032199,緯穎凱基53購05,
032200,AES凱基53購01,
032201,臺股指凱基53購15,
032202,香港2X國票58購01,
032203,堤維西國票52購01,
032204,京元電國票53購02,
032205,宏致國票56購01,
032206,AES國票53購04,
032207,華通國泰53購01,
032208,鴻準國泰53購01,
032209,矽統國泰53購01,
032210,台新金國泰53購01,
032211,貿聯國泰53購01,
032212,臻鼎國泰53購01,
032213,SGBR2X群益52購03,
032214,台玻群益52購03,
032215,華通群益56購02,
032216,鴻海群益52購11,
032217,鴻準群益54購01,
032218,建準群益54購02,
032219,華晶科群益52購02,
032220,景碩群益57購02,
032221,辛耘群益52購02,
032222,宏致群益53購01,
032223,世芯群益58購01,
032224,臻鼎群益52購03,
032226,臻鼎群益53購04,
032227,佳必琪群益52購03,
032228,洋基群益53購02,
032229,南亞富邦54購02,
03222U,鴻海富邦51售05,
032230,中砂富邦54購04,
032231,中砂富邦55購01,
032232,大成鋼富邦55購02,
032233,華通富邦52購01,
032234,鴻海富邦52購04,
032235,鴻海富邦52購05,
032236,廣宇富邦52購01,
032237,台積電富邦52購07,
032238,智邦富邦55購02,
032239,致茂富邦53購01,
03223U,台積電富邦51售10,
032240,漢唐富邦55購02,
032241,建準富邦55購02,
032242,京元電富邦54購02,
032243,京元電富邦55購01,
032244,宏達電富邦52購01,
032245,長榮富邦54購01,
032246,裕民富邦54購01,
032247,陽明富邦53購03,
032248,晟銘電富邦55購01,
032249,奇鋐富邦54購04,
03224U,聯發科元富51售03,
032250,奇鋐富邦55購03,
032251,智原富邦52購01,
032252,嘉澤富邦55購01,
032253,神達富邦53購02,
032254,臻鼎富邦54購02,
032255,臻鼎富邦55購01,
032256,達興富邦55購01,
032257,精成科富邦54購01,
032258,佳必琪富邦53購01,
032259,愛普富邦52購01,
03225U,T50正2國票51售01,
032260,AES富邦55購04,
032261,臺股指富邦62購01,
032262,台灣50元大53購07,
032263,台灣50元大54購05,
032264,道瓊銀元大54購01,
032265,台泥元大53購01,
032266,台塑元大54購04,
032267,南亞元大53購02,
032268,南亞元大54購03,
032269,華新元大53購01,
032270,華新元大54購02,
032271,億泰元大54購01,
032272,光寶科元大54購04,
032273,鴻海元大53購05,
032274,鴻海元大54購14,
032275,廣宇元大53購01,
032276,台積電元大53購04,
032277,台積電元大54購22,
032278,智邦元大54購07,
032279,鴻準元大53購01,
032280,鴻準元大54購04,
032281,所羅門元大53購01,
032282,金像電元大53購03,
032283,建準元大54購03,
032284,京元電元大54購05,
032285,聯發科元大54購08,
032286,宏達電元大53購01,
032287,台新金元大53購01,
032288,台新金元大53購02,
032289,台新金元大54購01,
032290,奇鋐元大54購14,
032291,德律元大54購01,
032292,欣興元大54購11,
032293,健鼎元大53購02,
032294,創意元大53購02,
032295,創意元大54購02,
032296,宏致元大54購01,
032297,世芯元大54購14,
032298,海華元大53購02,
032299,上品元大53購02,
032300,上品元大53購03,
032301,帆宣元大53購01,
032302,聯茂元大54購01,
032303,緯穎元大54購11,
032304,羅昇元大53購01,
032305,臺股指元大53購14,
032306,臺股指元大54購15,
032307,臺股指元大55購04,
032308,臺股指元大59購01,
032309,台塑元富52購05,
032310,台玻元富52購05,
032311,京元電元富52購01,
032312,宏達電元富58購02,
032313,精成科元富52購04,
032314,南亞永豐52購03,
032315,台達電永豐54購02,
032316,華通永豐52購03,
032317,台積電永豐52購07,
032318,漢唐永豐52購04,
032319,聯鈞永豐53購02,
032320,大銀永豐52購02,
032321,臻鼎永豐52購03,
032322,帆宣永豐52購03,
032323,保瑞永豐54購01,
032324,緯穎永豐52購06,
032325,洋基永豐52購01,
032326,洋基永豐54購01,
032327,AES永豐52購01,
032328,富世達永豐52購04,
032329,T50正2中信58購02,
032330,南亞中信52購05,
032331,台化中信52購03,
032332,台達電中信58購02,
032333,華通中信52購01,
032334,金像電中信58購01,
032335,漢唐中信52購03,
032336,奇鋐中信52購03,
032337,臻鼎中信52購01,
032338,jpp中信53購01,
032339,台玻國泰53購05,
03233U,台積電富邦55售03,
032340,金像電國泰53購02,
032341,金像電國泰53購03,
032342,臻鼎國泰53購02,
032343,佳必琪國泰53購01,
032344,台玻兆豐54購02,
032350,川湖兆豐54購01,
032351,台達電兆豐54購01,
032352,台積電兆豐55購02,
032353,華碩兆豐54購01,
032354,大同兆豐53購01,
032355,奇鋐兆豐53購03,
032356,緯創兆豐58購01,
032357,臻鼎兆豐58購01,
032358,達興兆豐54購01,
032359,洋基兆豐54購01,
032361,台灣50富邦58購01,
032362,元石油富邦52購01,
032363,長榮航統一55購01,
032364,台玻富邦54購01,
032365,台達電富邦54購02,
032366,台積電富邦52購08,
032367,大同富邦53購01,
032368,台光電富邦53購04,
032370,聯發科富邦52購04,
032371,漢翔富邦53購01,
032374,辛耘富邦53購01,
032375,富世達富邦55購02,
032377,臺股指富邦52購15,
032378,臺股指富邦54購08,
032379,臺股指富邦5B購01,
032380,南亞凱基54購01,
032381,台玻凱基53購05,
032382,台玻凱基53購06,
032383,光寶科凱基53購01,
032384,台達電凱基53購03,
032385,鴻海凱基64購05,
032386,廣宇凱基53購01,
032388,台積電凱基5B購06,
032389,鴻準凱基53購04,
032390,所羅門凱基53購01,
032391,金像電凱基53購04,
032392,台光電凱基54購06,
032393,建準凱基53購02,
032394,京元電凱基56購01,
032395,聯發科凱基56購03,
032396,宏達電凱基53購02,
032397,奇鋐凱基53購09,
032398,亞光凱基53購03,
032399,緯創凱基53購02,
032400,臻鼎凱基53購04,
032401,臻鼎凱基55購01,
032402,帆宣凱基53購01,
032403,佳必琪凱基53購01,
032404,聯茂凱基53購02,
032405,迅得凱基53購02,
032406,緯穎凱基54購09,
032407,洋基凱基53購02,
032408,AES凱基53購02,
032409,臺股指凱基54購13,
03240U,中信金群益55售01,
032410,臺指反群益58購01,
032411,臺指反群益58購02,
032412,南亞群益52購02,
032413,台化群益52購02,
032414,華城群益52購03,
032415,台玻群益53購07,
032416,大成鋼群益52購05,
032417,宇隆群益53購01,
032418,台達電群益53購03,
032419,漢唐群益53購04,
03241U,亞光群益51售02,
032420,全新群益52購03,
032421,奇鋐群益54購13,
032422,景碩群益56購01,
032423,昇貿群益52購02,
032424,創意群益52購03,
032425,TPK群益53購01,
032426,海華群益53購02,
032427,臻鼎群益53購05,
032428,精成科群益52購05,
032429,保瑞群益52購02,
032430,穎崴群益52購08,
032431,緯穎群益54購06,
032432,緯穎群益54購07,
032433,緯穎群益58購01,
032434,臺股指群益52購11,
032435,臺股指群益52購12,
032436,臺股指群益52購13,
032437,臺股指群益52購14,
032438,臺股指群益52購15,
032439,光寶科台新52購01,
032440,世紀鋼台新52購01,
032441,高股息元大53購01,
032442,FBNQ2X元大54購01,
032443,SP黃豆元大53購01,
032444,南亞元大53購03,
032445,南亞元大54購04,
032446,台化元大54購01,
032447,台玻元大53購01,
032448,台玻元大54購04,
032449,中鋼元大53購01,
032450,中鴻元大53購01,
032455,楠梓電元大54購02,
032456,鴻海元大54購15,
032457,台積電元大53購05,
032458,台積電元大54購23,
032459,矽統元大53購01,
032461,金像電元大53購04,
032462,毅嘉元大54購01,
032463,建準元大54購04,
032464,京元電元大53購02,
032465,京元電元大54購06,
032466,聯發科元大54購09,
032467,盟立元大53購01,
032468,宏達電元大54購03,
032469,奇鋐元大54購15,
03246U,昇陽半永豐51售01,
032470,德律元大54購02,
032471,華晶科元大53購01,
032472,華晶科元大53購02,
032473,創意元大53購03,
032474,創意元大54購03,
032475,智易元大53購01,
032476,祥碩元大54購03,
032477,佳必琪元大53購01,
032478,佳必琪元大53購02,
032479,啟碁元大53購02,
032480,啟碁元大53購03,
032481,矽力元大53購01,
032482,矽力元大53購02,
032483,保瑞元大53購02,
032484,保瑞元大53購03,
032485,緯穎元大54購12,
032486,洋基元大53購03,
032487,龍德船元大53購01,
032488,富世達元大54購08,
032489,菱光元大53購01,
032490,和碩中信52購01,
032491,華通永豐53購02,
032492,鴻海永豐52購09,
032493,鴻海永豐54購03,
032494,燿華永豐53購01,
032495,強茂永豐53購01,
032496,宏達電永豐53購03,
032497,亞光永豐53購04,
032498,世芯永豐52購10,
032499,世芯永豐54購05,
032500,亞翔永豐54購02,
032501,穎崴永豐53購03,
032502,富世達永豐53購06,
032503,南亞國泰53購03,
032504,華通國泰53購02,
032505,智邦國泰53購05,
032506,京鼎國泰53購01,
032507,鈺邦國泰53購02,
032508,緯穎國泰53購03,
032509,緯穎國泰53購04,
032510,洋基國泰53購01,
032511,世芯元富58購03,
032512,佳必琪元富52購03,
032513,富世達元富52購02,
032514,漢唐第一55購01,
032515,堤維西凱基53購01,
032516,台玻凱基55購01,
032517,宇隆凱基53購02,
032518,華通凱基55購01,
032519,鴻海凱基53購11,
032520,鴻海凱基55購04,
032521,毅嘉凱基53購02,
032522,漢唐凱基54購02,
032523,亞光凱基53購04,
032524,德律凱基54購02,
032525,欣興凱基58購01,
032526,華晶科凱基53購02,
032527,新日興凱基53購04,
032528,創意凱基54購01,
032529,世芯凱基54購08,
032530,臻鼎凱基53購05,
032531,達興凱基53購03,
032532,祥碩凱基53購01,
032533,精成科凱基53購02,
032534,啟碁凱基53購01,
032535,矽力凱基53購02,
032536,穎崴凱基53購03,
032537,洋基凱基53購03,
032538,龍德船凱基53購01,
032539,富世達凱基54購05,
032540,昇陽半凱基53購01,
032541,臺股指凱基53購18,
032542,臺股指凱基5A購02,
032543,華通兆豐53購02,
032544,亞光富邦53購03,
032545,健鼎富邦52購01,
032546,帆宣富邦52購02,
032547,富世達富邦54購02,
032548,富世達富邦55購03,
032549,昇陽半富邦53購02,
032550,南電富邦52購03,
032551,世紀鋼富邦52購02,
032552,華通台新52購01,
032553,德律台新52購01,
032554,緯穎台新52購01,
032555,道瓊銅國票58購01,
032556,南亞國票53購07,
032557,和大國票53購02,
032558,台玻國票53購05,
032559,允強國票53購01,
032560,川湖國票53購04,
032561,為升國票53購01,
032562,華通國票53購02,
032563,楠梓電國票54購01,
032564,鴻海國票59購02,
032565,光罩國票53購01,
032566,智邦國票5A購01,
032567,台光電國票56購01,
032568,漢唐國票5A購01,
032569,聯發科國票52購02,
032570,聯發科國票55購01,
032571,志聖國票54購01,
032572,新興國票53購01,
032573,神基國票58購01,
032574,德律國票54購01,
032575,健策國票58購01,
032576,樺漢國票53購01,
032577,訊芯國票53購03,
032578,晶心科國票53購02,
032579,晶心科國票5B購01,
03257U,T50正2中信54售02,
032580,緯穎國票53購02,
032581,洋基國票53購03,
032582,富世達國票58購01,
032583,致新國票53購01,
032584,電子類國票53購04,
032585,金融類國票53購01,
032586,元上證元大53購01,
032587,T50反1元大53購05,
032588,T50反1元大54購04,
032589,T50反1元大56購02,
032590,T50反1元大5B購02,
032591,T50反1元大5C購01,
032592,A50元大53購01,
032593,深中小元大53購01,
032594,A50正2元大54購02,
032595,台塑元大54購05,
032596,華城元大54購12,
032597,大亞元大53購01,
032598,大成鋼元大54購04,
032599,川湖元大53購02,
032600,光寶科元大54購05,
032601,華通元大53購03,
032602,鴻海元大54購16,
032603,台積電元大54購24,
032604,智邦元大54購08,
032605,所羅門元大53購02,
032606,燿華元大53購01,
032607,金像電元大54購05,
032608,台光電元大54購13,
032609,毅嘉元大53購03,
03260U,金像電群益52售02,
032610,建準元大54購05,
032612,京元電元大53購03,
032614,京元電元大54購07,
032615,志聖元大53購01,
032616,鉅祥元大53購01,
032618,大立光元大54購05,
032620,亞光元大53購02,
032623,亞光元大54購06,
032625,欣興元大54購12,
032626,華晶科元大54購01,
032627,景碩元大54購05,
032628,創意元大54購04,
032629,宏致元大53購01,
032630,世芯元大54購15,
032631,貿聯元大54購09,
032633,TPK元大53購01,
032636,神達元大54購06,
032637,臻鼎元大54購01,
032638,達興元大53購04,
032639,瀚宇博元大53購01,
032640,亞翔元大54購06,
032641,精成科元大54購06,
032642,佳必琪元大53購03,
032643,矽力元大53購03,
032644,鈺邦元大53購01,
032645,緯穎元大54購13,
032646,洋基元大53購04,
032647,AES元大54購06,
032648,富世達元大54購09,
032649,昇陽半元大54購03,
032650,南電元大54購03,
032651,台玻群益52購04,
032652,華通群益54購01,
032653,楠梓電群益53購01,
032654,台積電群益52購09,
032655,燿華群益52購02,
032656,技嘉群益54購02,
032657,台光電群益56購01,
032658,毅嘉群益52購02,
032659,聯發科群益54購06,
032660,強茂群益52購01,
032661,強茂群益53購01,
032662,亞光群益52購03,
032663,德律群益54購01,
032664,緯創群益52購03,
032667,新日興群益52購01,
032668,聯鈞群益52購03,
032669,世芯群益52購11,
032670,聯茂群益58購01,
032671,保瑞群益52購03,
032672,穎崴群益54購03,
032673,緯穎群益54購09,
032674,洋基第一54購01,
032675,台達電國泰53購04,
032676,華通國泰53購03,
032677,鴻海國泰53購02,
032678,鴻海國泰53購03,
032679,燿華國泰53購02,
03267U,亞光凱基52售01,
032681,毅嘉國泰53購02,
032682,強茂國泰53購01,
032683,亞光國泰53購04,
032684,迅得國泰53購01,
032685,鴻海中信58購02,
032686,台積電中信58購01,
032687,台光電中信52購03,
032688,毅嘉中信53購01,
032689,貿聯中信52購01,
032690,神達中信57購01,
032691,智伸科中信52購01,
032692,聯茂中信53購01,
032693,穎崴中信58購01,
032694,宇隆永豐53購01,
032695,聯電永豐53購01,
032696,金寶永豐52購01,
032697,精英永豐53購01,
032698,華邦電永豐53購01,
032699,華碩永豐53購01,
032700,燿華永豐52購02,
032701,台光電永豐54購04,
032702,毅嘉永豐54購01,
032703,皇昌永豐54購01,
032704,陽明永豐53購02,
032705,亞光永豐52購06,
032707,聯鈞永豐52購03,
032708,樺漢永豐53購01,
032709,羅昇永豐55購01,
032710,華新兆豐54購01,
032711,穎崴兆豐54購02,
032712,元金2X富邦52購02,
032713,台塑富邦53購01,
032714,華新富邦52購02,
032715,大亞富邦52購01,
032716,川湖富邦52購04,
032717,金像電富邦52購02,
032718,台光電富邦54購01,
032719,志聖富邦52購01,
032720,聯茂富邦55購01,
032721,緯穎富邦54購02,
032722,臺股指富邦5B購02,
032723,香港2X元大54購02,
032724,台塑元大54購06,
032725,南亞元大53購05,
032726,南亞元大53購06,
032727,南亞元大54購05,
032728,億泰元大54購02,
032729,劍麟元大53購01,
032730,光寶科元大54購06,
032731,台達電元大53購02,
032732,台達電元大53購03,
032733,台達電元大54購05,
032734,華通元大53購04,
032735,鴻海元大53購08,
032736,鴻海元大54購17,
032737,台積電元大54購25,
032738,智邦元大54購09,
032739,燿華元大53購02,
032740,金像電元大54購06,
032741,毅嘉元大54購02,
032742,漢唐元大53購07,
032743,漢唐元大53購08,
032744,京元電元大53購04,
032745,京元電元大54購08,
032746,中航元大53購01,
032747,緯創元大54購09,
032748,昇貿元大53購02,
032749,昇貿元大54購01,
032750,宏致元大53購02,
032751,世芯元大54購16,
032752,貿聯元大54購10,
032753,海華元大53購03,
032754,海華元大54購01,
032755,神達元大53購03,
032756,神達元大53購04,
032757,神達元大54購07,
032758,臻鼎元大53購02,
032759,臻鼎元大53購03,
032760,臻鼎元大54購02,
032761,眾達元大53購01,
032762,眾達元大53購02,
032763,眾達元大54購01,
032764,全訊元大53購01,
032765,亞翔元大54購07,
032766,聯茂元大54購02,
032767,穎崴元大54購03,
032768,緯穎元大54購14,
032769,富世達元大54購10,
032770,億豐元大53購01,
032771,臺股指元大53購15,
032772,臺股指元大55購07,
032773,宇隆群益52購01,
032774,光寶科群益52購06,
032775,台達電群益52購05,
032776,台達電群益54購01,
032777,鴻海群益52購12,
032778,鴻海群益52購13,
032779,鴻海群益53購14,
032780,廣宇群益54購02,
032781,智邦群益52購08,
032782,英業達群益52購01,
032783,燿華群益52購03,
032784,燿華群益53購01,
032785,漢唐群益52購07,
032786,盟立群益52購01,
032787,盟立群益53購01,
032788,華航群益52購02,
032789,亞光群益52購04,
032790,昇貿群益54購01,
032791,新日興群益55購01,
032792,創意群益53購01,
032793,世芯群益57購01,
032794,神達群益54購03,
032795,臻鼎群益52購04,
032796,達興群益53購01,
032797,祥碩群益52購02,
032798,精成科群益52購06,
032799,聯茂群益54購03,
032800,矽力群益52購01,
032801,穎崴群益52購09,
032802,穎崴群益58購01,
032803,緯穎群益52購10,
032804,洋基群益52購03,
032805,AES群益54購02,
032806,富世達群益52購07,
032807,昇陽半群益52購03,
032808,南電群益54購02,
032809,元上證凱基54購01,
03280U,台光電國泰52售02,
032810,T50反1凱基5B購02,
032811,T50反1凱基5C購01,
032812,A50凱基54購01,
032813,滬深2X凱基54購07,
032814,深中小凱基54購01,
032815,道瓊銅凱基53購02,
